AbrahamDLC;Sons of Abraham;;;;;;;;;;;Sons of Abraham;;x
LANDING_DLC003_TEXT;Main Features: \n- Four soundtracks for characters in the Kingdom of England \n\nSongs of Albion contains four new songs, totaling 10 minutes, composed by the talented Andreas Waldetoft. These songs give more flavor to the player as you play characters in the Kingdom of England. \n\nSong Tracks: \n- England Anno 1066 \n- The Coronation of a King \n- The Forest \n- The Kings Crusade;;;;;;;;;;;Îñîáåííîñòè:\n- ×åòûðå çâóêîâûõ äîðîæêè äëÿ ïåðñîíàæåé êîðîëåâñòâà Àíãëèÿ\n\nÍàáîð Songs of Albion ñîäåðæèò ÷åòûðå íîâûõ ïåñíè îáùåé äëèòåëüíîñòüþ 10 ìèíóò, íàïèñàííûõ òàëàíòëèâûì êîìïîçèòîðîì Àíäðåàñîì Âàëüäåòîôòîì. Ýòà ìóçûêà äîáàâèò èãðå çà Àíãëèéñêóþ Êîðîíó íóæíóþ àòìîñôåðó.\n\nÇâóêîâûå äîðîæêè:\n- England Anno 1066\n- The Coronation of a King\n- The Forest\n- The Kings Crusade;;x
LANDING_DLC004_TEXT;Main Features: \n- Two soundtracks for religious and devout characters \n\nSongs of Faith contains two new songs, totaling 10 minutes, composed by the talented Andreas Waldetoft. These songs give more flavor to the player as you play characters that are devout and religious \n\nSong Tracks: \n- In the Name of God \n- The Temple Church;;;;;;;;;;;Îñîáåííîñòè:\n- Äâå çâóêîâûõ äîðîæêè äëÿ ðåëèãèîçíûõ ïåðñîíàæåé\n\nÍàáîð Songs of Faith ñîäåðæèò äâå íîâûõ ïåñíè îáùåé äëèòåëüíîñòüþ 10 ìèíóò, íàïèñàííûõ òàëàíòëèâûì êîìïîçèòîðîì Àíäðåàñîì Âàëüäåòîôòîì. Ýòà ìóçûêà ïîìîæåò äîáèòüñÿ íóæíîãî íàñòðîåíèÿ ïðè èãðå çà ðåëèãèîçíûõ ïåðñîíàæåé.\n\nÇâóêîâûå äîðîæêè:\n- In the Name of God\n- The Temple Church;;x
LANDING_DLC005_TEXT;Main Features: \n- Customize your portrait \n- Name your Dynasty and design a Coat of Arms \n- Assign skill points and traits \n- Create a spouse and offspring \n- Replace a historical character with your own \n\n Tired of playing as historical characters? The Ruler Designer lets you create your own character when starting a new game. Now you can play Sir Wilfred Death, Elric of Melniboné, or whatever strikes your fancy.;;;;;;;;;;;Îñîáåííîñòè:\n- Ñìåíà ñâîåãî ïîðòðåòà\n- Ïåðåèìåíîâàíèå ñâîåé äèíàñòèè è ñìåíà å¸ ãåðáà\n- Äîáàâëåíèå ÷åðò õàðàêòåðà è õàðàêòåðèñòèê\n- Äîáàâëåíèå ñóïðóãîâ è äåòåé\n- Ðåäàêòèðóéòå èñòîðè÷åñêîãî ïåðñîíàæà íà ñâîé âêóñ\n\n Íàäîåëî èãðàòü çà èñòîðè÷åñêèõ ïåðñîíàæåé? Ðåäàêòîð ïðàâèòåëÿ ïîçâîëèò Âàì ñîçäàòü ñîáñòâåííîãî íà ñòàðòå íîâîé èãðû. Òåïåðü Âû ìîæåòå èãðàòü êàê Óèëôðåä Ñìåðòü, Ýëðèê Ìåëíèáîíå èëè êåì õîòèòå, âñ¸ çàâèñèò ëèøü îò Âàøåé ôàíòàçèè.;;x
LANDING_DLC006_TEXT;Main Features: \n- Two soundtracks for all characters holding titles that are being crusaded for or when calling for a crusade. \n\nSongs of the Holy Land contains two new songs, totaling more than 10 minutes, composed by the talented Andreas Waldetoft. These songs give more flavor to the crusades in Crusader Kings 2. \n\nSong Tracks: \n- Ascalon \n- The Holy Land;;;;;;;;;;;Îñîáåííîñòè:\n- Äâå çâóêîâûõ äîðîæêè äëÿ ïåðñîíàæåé, ó÷àñòâóþùèõ â êðåñòîâûõ ïîõîäàõ íà ëþáîé èç ñòîðîí êîíôëèêòà.\n\nÍàáîð Songs of the Holy Land ñîäåðæèò äâå íîâûõ ïåñíè îáùåé äëèòåëüíîñòüþ 10 ìèíóò, íàïèñàííûõ òàëàíòëèâûì êîìïîçèòîðîì Àíäðåàñîì Âàëüäåòîôòîì. Ýòà ìóçûêà äîáàâèò íóæíóþ àòìîñôåðó âî âðåìÿ êðåñòîâûõ ïîõîäîâ.\n\nÇâóêîâûå äîðîæêè:\n- Ascalon\n- The Holy Land;;x
LANDING_DLC007_TEXT;Main Features: \n- New playable religious group: Islam \n- Decadence System \n- Polygamy \n- Muslim unique Casus Bellis \n\nAdditional Features: \n- Updated interface for playable Muslim characters \n- 100+ new story events focusing on the region;;;;;;;;;;;Îñîáåííîñòè:\n- Äåëàåò èñëàì äîñòóïíûì äëÿ èãðû\n- Ñèñòåìà óïàäêà äèíàñòèè\n- Ìíîãîæ¸íñòâî\n- Ìóñóëüìàíñêèå ïîâîäû äëÿ âîéíû\n\nÊðîìå òîãî:\n- Íîâûé èíòåðôåéñ äëÿ ìóñóëüìàí\n- Áîëåå 100 íîâûõ ñîáûòèé, ñâÿçàííûõ ñ ýòîé ðåëèãèåé;;x
LANDING_DLC008_TEXT;Main Features: \n- Unique graphic units for characters of African cultures \n\nEnhance your Crusader Kings II experience with these unique unit graphics for the African states south of the Sahara, such as Nubia, Abyssinia, Mali, Songhay, Ghana;;;;;;;;;;;Îñîáåííîñòè:\n- Óíèêàëüíûå ôèãóðêè âîéñê äëÿ àôðèêàíñêèõ êóëüòóð\n\nÍàïîëíèòå èãðó Crusader Kings II óíèêàëüíûì êîíòåíòîì - ôèãóðêàìè âîéñê àôðèêàíñêèõ ñòðàí ê þãó îò Ñàõàðû, òàêèõ êàê Íóáèÿ, Àáèññèíèÿ, Ìàëè, Ñîíãàé è Ãàíà.;;x
LANDING_DLC009_TEXT;Main Features: \n- Two soundtracks for characters of the Islamic faith \n\nSongs of the Caliph contains two new songs, totaling 11 minutes. Composed by the talented Andreas Waldetoft, these songs play in the background to enhance your experience while playing as Muslim rulers in the Sword of Islam expansion. \n\nSong Tracks: \n- Saladin Arrives at Jerusalem \n- The Persian Army;;;;;;;;;;;Îñîáåííîñòè:\n- Äâå çâóêîâûõ äîðîæêè äëÿ ïåðñîíàæåé-ìóñóëüìàí\n\nÍàáîð Songs of the Caliph ñîäåðæèò äâå íîâûõ ïåñíè îáùåé äëèòåëüíîñòüþ 11 ìèíóò, íàïèñàííûõ òàëàíòëèâûì êîìïîçèòîðîì Àíäðåàñîì Âàëüäåòîôòîì. Ýòà ìóçûêà ïîìîæåò äîáèòüñÿ íóæíîãî íàñòðîåíèÿ ïðè èãðå çà ìóñóëüìàí.\n\nÇâóêîâûå äîðîæêè:\n- Saladin Arrives at Jerusalem\n- The Persian Army;;x
LANDING_DLC010_TEXT;Main Features: \n- 50 unique dynastic shields for 50 famous families of Medieval Europe. \n\nEnhance your Crusader Kings II experience with these historically accurate shields. The Dynasty Shields Pack contains the insignias of 50 famous families from Medieval Europe.;;;;;;;;;;;Îñîáåííîñòè:\n- 50 óíèêàëüíûõ ãåðáîâ äëÿ äèíàñòèé ñðåäíåâåêîâîé Åâðîïû\n\nÍàïîëíèòå èãðó Crusader Kings II óíèêàëüíûì êîíòåíòîì - èñòîðè÷åñêè òî÷íûìè ãåðáàìè äèíàñòèé.;;x
LANDING_DLC011_TEXT;Main Features: \n- Retinues, your private standing army \n- Ability to restore the Rome Empire \n- Mend the great schism via decisions \n\nAdditional Features: \n- Improve Your Ruler \n- Orthodox councilor models \n- New Events and Decisions with the Byzantine Empire as the focus;;;;;;;;;;;Îñîáåííîñòè:\n- Ðåãóëÿðíàÿ àðìèÿ\n- Âîçìîæíîñòü âîññòàíîâëåíèÿ Ðèìñêîé èìïåðèè\n- Ïðåîäîëåíèå Âåëèêîé ñõèçìû ÷åðåç èãðîâûå ñîáûòèÿ\n\nÊðîìå òîãî:\n- Óëó÷øåíèÿ äëÿ Âàøåãî ïðàâèòåëÿ\n- Ôèãóðêè ïðàâîñëàâíûõ ñîâåòíèêîâ\n- Íîâûå ñîáûòèÿ è ðåøåíèÿ äëÿ Âèçàíòèè;;x
LANDING_DLC012_TEXT;Main Features: \n- Unique graphic units for characters of Byzantine cultures \n\nEnhance your Crusader Kings II experience with the Byzantine Unit Pack. This content pack adds unique unit graphics in the Byzantine Empire and other Greek, Armenian or Georgian states.;;;;;;;;;;;Îñîáåííîñòè:\n- Óíèêàëüíûå ôèãóðêè âîéñê äëÿ âèçàíòèéñêèõ êóëüòóð\n\nÍàïîëíèòå èãðó Crusader Kings II óíèêàëüíûì êîíòåíòîì - ôèãóðêàìè âîéñê Âîñòî÷íîé Ðèìñêîé èìïåðèè è äðóãèõ ãðå÷åñêèõ, àðìÿíñêèõ è ãðóçèíñêèõ ãîñóäàðñòâ.;;x
LANDING_DLC013_TEXT;Main Features: \n- Unique face combinations for characters of African cultures \n\nEnhance your Crusader Kings II Experience with the African Portraits pack with a particular focus on Western Africa. This content pack adds thousands of unique face combinations to both male and female characters in the African states south of the Sahara, including Mali, Songhay, and Ghana.;;;;;;;;;;;Îñîáåííîñòè:\n- Óíèêàëüíûå âèäû ëèö äëÿ ïåðñîíàæåé àôðèêàíñêèõ êóëüòóð\n\nÍàïîëíèòå èãðó Crusader Kings II óíèêàëüíûì êîíòåíòîì - àôðèêàíñêèìè ïîðòðåòàìè ñ õàðàêòåðíûì óïîðîì íà Çàïàäíóþ Àôðèêó. Îíè âêëþ÷àþò â ñåáÿ ëèöà ëþäåé, íàñåëÿþùèõ ñòðàíû ê þãó îò Ñàõàðû, òàêèå êàê Íóáèÿ, Àáèññèíèÿ, Ìàëè, Ñîíãàé è Ãàíà.;;x
LANDING_DLC014_TEXT;Main Features: \n- Unique face combinations for characters of Mediterranean cultures \n\nMediterranean Portraits adds new clothing and thousands of unique face combinations for both male and female characters while playing as Mediterranean Nations. \nWith the release of the Iberian Portraits pack, owners of the Mediterranean Portrait packs will receive the new, updated Mediterranean portraits for free.;;;;;;;;;;;Îñîáåííîñòè:\n- Óíèêàëüíûå âèäû ëèö äëÿ ïåðñîíàæåé ñðåäèçåìíîìîðñêèõ êóëüòóð\n\nÑðåäèçåìíîìîðñêèå ïîðòðåòû âêëþ÷àþò â ñåáÿ íîâûå âèäû îäåæäû è òûñÿ÷è óíèêàëüíûõ êîìáèíàöèé äëÿ ëèö ëþäåé, íàñåëÿþùèõ ñòðàíû âîêðóã Ñðåäèçåìíîãî ìîðÿ.\nÂìåñòå ñ Èáåðèéñêèìè ïîðòðåòàìè, âëàäåëüöû ýòîãî íàáîðà ïîëó÷àò íîâûå ñðåäèçåìíîìîðñêèå ïîðòðåòû áåñïëàòíî.;;x
LANDING_DLC015_TEXT;Main Features: \n- Unique graphic units for characters of Russian cultures \n\nEnhance your Crusader Kings II Experience with the Russian Unit Pack. The Russian Unit Pack adds unique unit graphics for the Russian and Alan cultures.;;;;;;;;;;;Îñîáåííîñòè:\n- Óíèêàëüíûå ôèãóðêè âîéñê äëÿ ðóññêèõ êóëüòóð\n\nÍàïîëíèòå èãðó Crusader Kings II óíèêàëüíûì êîíòåíòîì - ôèãóðêàìè ðóññêèõ âîèíîâ. Ýòîò íàáîð òàêæå ñîäåðæèò â ñåáå ôèãóðêè âîéñê äëÿ àëàíñêîé êóëüòóðû.;;x
LANDING_DLC016_TEXT;Main Features: \n- Unique face combinations for characters of Russian cultures \n\nEnhance your Crusader Kings II experience with the Russian Portraits pack. This pack adds new intricate clothing and thousands of unique face combinations for both male and female characters while playing Russian and Alan characters.;;;;;;;;;;;Îñîáåííîñòè:\n- Óíèêàëüíûå âèäû ëèö äëÿ ïåðñîíàæåé ðóññêèõ êóëüòóð\n\nÍàïîëíèòå èãðó Crusader Kings II óíèêàëüíûì êîíòåíòîì - ðóññêèìè ïîðòðåòàìè. Ýòîò íàáîð ñîäåðæèò â ñåáå îäåæäó è òûñÿ÷è óíèêàëüíûõ êîìáèíàöèé ëèö ðóññêèõ è àëàíñêèõ ïåðñîíàæåé.;;x
LANDING_DLC017_TEXT;Main Features: \n- Three soundtracks for rulers in the Byzantine Empire and other Greek, Armenian or Georgian states \n\nSongs of Byzantium contains three new songs, totaling more than 10 minutes, composed by the talented Andreas Waldetoft. These songs give more depth to your game playing experience as you play characters in the Byzantine Empire and other Greek, Armenian or Georgian states. \n\nSong Tracks: \n- Komnenos \n- The Legacy of Rome \n- The Byzantine Empire;;;;;;;;;;;Îñîáåííîñòè:\n- Òðè çâóêîâûõ äîðîæêè äëÿ ïðàâèòåëåé Âèçàíòèè, à òàêæå äðóãèõ ãðå÷åñêèõ, àðìÿíñêèõ è ãðóçèíñêèõ ãîñóäàðñòâ\n\nÍàáîð Songs of Byzantium ñîäåðæèò òðè íîâûõ ïåñíè îáùåé äëèòåëüíîñòüþ 10 ìèíóò, íàïèñàííûõ òàëàíòëèâûì êîìïîçèòîðîì Àíäðåàñîì Âàëüäåòîôòîì. Ýòà ìóçûêà ïîìîæåò ïîãðóçèòüñÿ â âèçàíòèéñêóþ àòìîñôåðó, èãðàÿ çà ãðå÷åñêèå, àðìÿíñêèå è ãðóçèíñêèå ãîñóäàðñòâà.\n\nÇâóêîâûå äîðîæêè:\n- Komnenos\n- The Legacy of Rome\n- The Byzantine Empire;;x
LANDING_DLC018_TEXT;Main Features: \n- A new invading threat from the west \n- New Aztec culture and religion \n\nAdditional Features: \n- Unique new portraits and units for the great Mesoamerican Menace \n- New on-map shields \n- A new terrible disease brought by the invaders;;;;;;;;;;;Îñîáåííîñòè:\n- Íîâàÿ óãðîçà âòîðæåíèÿ ñ çàïàäà\n- Àöòåêñêèå êóëüòóðà è ðåëèãèÿ\n\nÊðîìå òîãî:\n- Íîâûå óíèêàëüíûå ïîðòðåòû è ôèãóðêè äëÿ ìåçîàìåðèêàíöåâ\n- Íîâûå èêîíêè äëÿ ñòîëè÷íûõ ïîñåëåíèé\n- Íîâàÿ óæàñíàÿ çàðàçíàÿ áîëåçíü ñ äðóãîãî êîíòèíåíòà;;x
LANDING_DLC019_TEXT;Main Features: \n- Three soundtracks for Russian, Bulgarian, or Alan rulers \n\nSongs of the Rus DLC contains three new songs, totaling almost 10 minutes, composed by the talented Andreas Waldetoft. These songs run while playing a Russian, Bulgarian, or Alan ruler. \n\nSong Tracks: \n- Land of the Rus \n- The Trade Route \n- Alexander Nevsky Rides to Battle;;;;;;;;;;;Îñîáåííîñòè:\n- Òðè çâóêîâûõ äîðîæêè äëÿ ðóññêèõ, áîëãàðñêèõ è àëàíñêèõ ïðàâèòåëåé\n\nÍàáîð Songs of the Rus DLC ñîäåðæèò òðè íîâûõ ïåñíè îáùåé äëèòåëüíîñòüþ 10 ìèíóò, íàïèñàííûõ òàëàíòëèâûì êîìïîçèòîðîì Àíäðåàñîì Âàëüäåòîôòîì. Ýòà ìóçûêà äîáàâèò íóæíóþ àòìîñôåðó ïðè èãðå çà ðóññêèõ, áîëãàð èëè àëàí.\n\nÇâóêîâûå äîðîæêè:\n- Land of the Rus\n- The Trade Route\n- Alexander Nevsky Rides to Battle;;x
LANDING_DLC020_TEXT;Main Features: \n- Unique face combinations for characters of Norse cultures \n\nEnhance your Crusader Kings II experience with the Norse Portraits Pack. This content pack adds thousands of unique face combinations for northern Europe including Sweden, Denmark, and Norway.;;;;;;;;;;;Îñîáåííîñòè:\n- Óíèêàëüíûå âèäû ëèö äëÿ ïåðñîíàæåé ñêàíäèíàâñêèõ êóëüòóð\n\nÍàïîëíèòå èãðó Crusader Kings II óíèêàëüíûì êîíòåíòîì - ñêàíäèíàâñêèìè ïîðòðåòàìè. Ýòîò íàáîð äîáàâèò òûñÿ÷è óíèêàëüíûõ êîìáèíàöèé ëèö íàðîäîâ Ñåâåðíîé Åâðîïû, òàêèõ ñòðàí êàê Øâåöèÿ, Äàíèÿ è Íîðâåãèÿ.;;x
LANDING_DLC021_TEXT;Main Features: \n- Unique graphic units for characters of Norse cultures \n\nEnhance your Crusader Kings II experience with the Norse Unit Pack. This content pack adds unique graphics for countries in northern Europe including Sweden, Denmark, and Norway. \nExpect beards, axes and that pagan feeling to terrify neighboring regions.;;;;;;;;;;;Îñîáåííîñòè:\n- Óíèêàëüíûå ôèãóðêè âîéñê äëÿ ñêàíäèíàâñêèõ êóëüòóð\n\nÍàïîëíèòå èãðó Crusader Kings II óíèêàëüíûì êîíòåíòîì - ôèãóðêàìè ñêàíäèíàâñêèõ âîèíîâ. Ýòîò íàáîð ñîäåðæèò â ñåáå ôèãóðêè âîéñê ñðåäíåâåêîâûõ ãîñóäàðñòâ, òàêèõ êàê Øâåöèÿ, Äàíèÿ è Íîðâåãèÿ.;;x
LANDING_DLC022_TEXT;Main Features: \n- Merchant Republics are playable \n- Be the head of a Patrician family \n- Build Trade Posts and expand your Mercantile empire \n- Compete in the Doge elections \n\nAdditional Features: \n- Dozens of new buildings \n- Unique clothes and ship models for Republics \n- New plots and events \n- New Casus Bellis to seize or defend coastal cities;;;;;;;;;;;Îñîáåííîñòè:\n- Äåëàåò òîðãîâûå ðåñïóáëèêè äîñòóïíûìè äëÿ èãðû\n- Èãðà çà ãëàâó ãîðîäñêîé çíàòè\n- Ñòðîèòåëüñòâî òîðãîâûõ ïîñòîâ\n- Ó÷àñòèå â âûáîðàõ çà ïîñò äîæà\n\nÊðîìå òîãî:\n- Äåñÿòêè íîâûõ âèäîâ ïîñòðîåê\n- Óíèêàëüíàÿ îäåæäà è ôèãóðêè êîðàáëåé äëÿ ðåñïóáëèê\n- Íîâûå çàãîâîðû è ñîáûòèÿ\n- Íîâûå ïîâîäû äëÿ âîéíû çà ãîðîäà è ôàêòîðèè;;x
LANDING_DLC023_TEXT;Main Features: \n- Three soundtracks for Republican rulers \n\nSongs of Prosperity DLC contains three new songs, totaling almost 10 minutes, composed by the talented Andreas Waldetoft. Listen to these songs while leading your Republic to an era of prosperity. \n\nSong Tracks: \n- A Tuscan Night \n- Florence \n- A Ballad for Maria;;;;;;;;;;;Îñîáåííîñòè:\n- Òðè çâóêîâûõ äîðîæêè äëÿ ðåñïóáëèê\n\nÍàáîð Songs of Prosperity DLC ñîäåðæèò òðè íîâûõ ïåñíè îáùåé äëèòåëüíîñòüþ 10 ìèíóò, íàïèñàííûõ òàëàíòëèâûì êîìïîçèòîðîì Àíäðåàñîì Âàëüäåòîôòîì. Ñëóøàéòå ýòó ìóçûêó, è îíà ïîâåäåò Âàøó ðåñïóáëèêó ê ïðîöâåòàíèþ.\n\nÇâóêîâûå äîðîæêè:\n- A Tuscan Night\n- Florence\n- A Ballad for Maria;;x
